property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_to_room_ratio
flat,rof ananda,sector 95,0.32,5827.0,549.167667753561,Carpet area: 549.16 (51.02 sq.m.),2.0,2.0,1,9.0,North,Relatively New,,,549.174178,0.0,0.0,0.0,1.0,0.0,0,71,274.5838338767805
house,eros rosewood villas,sector 49,2.5,13514.0,1850.0,Plot area 1530(142.14 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3.0,3.0,2,2.0,East,Moderately Old,,1900.0,1850.0,0.0,0.0,1.0,1.0,0.0,1,59,616.6666666666666
flat,mapsko mount ville,sector 79,1.2,8052.0,1490.312965722802,Super Built up area 1490(138.43 sq.m.)Carpet area: 1163.91 sq.ft. (108.13 sq.m.),3.0,3.0,3,9.0,South,Relatively New,1490.0,,1163.91,1.0,0.0,0.0,0.0,0.0,0,104,496.7709885742673
flat,shree vardhman flora,sector 90,0.7,5384.0,1300.148588410104,Super Built up area 1300(120.77 sq.m.),2.0,2.0,3,13.0,,New Property,1300.0,,,1.0,0.0,0.0,0.0,0.0,1,15,650.074294205052
flat,conscient one,sector 109,1.7,17617.0,964.9770108418004,Built Up area: 965 (89.65 sq.m.)Carpet area: 628 sq.ft. (58.34 sq.m.),1.0,1.0,2,9.0,,Undefined,,965.0,628.0,0.0,0.0,0.0,0.0,0.0,1,0,964.9770108418004
flat,tulip orange,sector 70,1.0,10309.0,970.0261907071492,Carpet area: 970 (90.12 sq.m.),3.0,2.0,2,3.0,,Moderately Old,,,970.0,0.0,0.0,0.0,0.0,0.0,1,58,323.34206356904974
flat,adani aangan arcade,sector 88a,0.45,7200.0,625.0,Carpet area: 625 (58.06 sq.m.),2.0,2.0,1,3.0,,New Property,,,625.0,0.0,0.0,0.0,0.0,0.0,1,14,312.5
flat,dlf carlton estate,sector 43,2.0,14214.0,1407.0634585619812,Super Built up area 1407(130.71 sq.m.),3.0,3.0,2,5.0,South-West,Moderately Old,1407.0,,,0.0,0.0,0.0,0.0,0.0,1,65,469.0211528539937
flat,conscient elevate,sector 59,4.02,17500.0,2297.142857142857,Carpet area: 2295 (213.21 sq.m.),3.0,3.0,1,3.0,,Under Construction,,,2295.0,0.0,0.0,0.0,0.0,0.0,1,31,765.7142857142857
flat,mvn athens,sohna road,0.25,5189.0,481.7883985353633,Carpet area: 481.73 (44.75 sq.m.),2.0,2.0,1,0.0,North,Relatively New,,,481.684525,0.0,0.0,0.0,1.0,0.0,1,90,240.89419926768164
flat,ss the leaf,sector 85,1.24,7122.0,1741.0839651783208,Super Built up area 1741(161.74 sq.m.)Built Up area: 1730 sq.ft. (160.72 sq.m.)Carpet area: 1720 sq.ft. (159.79 sq.m.),2.0,2.0,3,10.0,West,Relatively New,1741.0,1730.0,1720.0,0.0,0.0,0.0,0.0,0.0,1,49,870.5419825891604
flat,dlf the ultima,sector 81,2.25,10755.0,2092.050209205021,Super Built up area 2092(194.35 sq.m.)Built Up area: 2090 sq.ft. (194.17 sq.m.)Carpet area: 2087 sq.ft. (193.89 sq.m.),3.0,4.0,3+,11.0,West,Relatively New,2092.0,2090.0,2087.0,0.0,1.0,0.0,0.0,0.0,2,174,697.350069735007
flat,conscient heritage max,sector 102,1.82,9011.0,2019.7536344467871,Super Built up area 1942(180.42 sq.m.),3.0,4.0,3+,12.0,North-East,Relatively New,1942.0,,,0.0,1.0,0.0,0.0,0.0,1,101,673.2512114822624
flat,chd avenue,sector 71,1.12,6215.0,1802.0917135961383,Super Built up area 1802(167.41 sq.m.),3.0,4.0,3,0.0,South-East,Moderately Old,1802.0,,,0.0,1.0,0.0,0.0,0.0,1,65,600.6972378653794
flat,emaar mgf emerald floors premier,sector 65,2.5,15151.0,1650.0561019074648,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,3.0,South-West,Relatively New,1650.0,,,1.0,1.0,0.0,0.0,0.0,1,15,550.0187006358216
flat,pareena mi casa,sector 68,1.7,8504.0,1999.0592662276576,Super Built up area 1999(185.71 sq.m.),4.0,4.0,3,2.0,,New Property,1999.0,,,0.0,0.0,0.0,0.0,0.0,1,47,499.7648165569144
house,independent,sector 23,5.1,16569.0,3078.0,Plot area 342(285.96 sq.m.)Built Up area: 125 sq.yards (104.52 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),3.0,2.0,0,1.0,East,Old Property,,125.0,100.0,0.0,0.0,0.0,0.0,1.0,1,27,1026.0
flat,tulip violet,sector 69,1.66,8408.0,1974.3101807802093,Super Built up area 1970(183.02 sq.m.),4.0,4.0,1,12.0,South-East,Relatively New,1970.0,,,0.0,0.0,0.0,1.0,0.0,1,102,493.5775451950523
flat,dlf the ultima,sector 81,2.25,10553.0,2132.0951388230833,Super Built up area 2132(198.07 sq.m.),3.0,3.0,3+,15.0,North-East,Relatively New,2132.0,,,0.0,1.0,0.0,0.0,0.0,2,165,710.6983796076944
house,independent,sector 43,2.15,13030.0,1650.0,Built Up area: 1650 (153.29 sq.m.),1.0,1.0,0,1.0,,Undefined,,1650.0,,0.0,0.0,0.0,0.0,0.0,1,0,1650.0
house,independent,sector 7,0.27,12000.0,225.0,Plot area 225(20.9 sq.m.),2.0,2.0,1,2.0,North-East,Moderately Old,,225.0,,0.0,0.0,0.0,0.0,0.0,1,12,112.5
flat,satya the hermitage,sector 103,1.12,5625.0,1991.1111111111115,Super Built up area 1991(184.97 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,4.0,3+,9.0,,New Property,1991.0,,1500.0,0.0,1.0,0.0,0.0,0.0,1,49,663.7037037037038
flat,dlf express greens,manesar,1.5,6358.0,2359.2324630386915,Super Built up area 2359(219.16 sq.m.),4.0,5.0,3+,10.0,East,New Property,2359.0,,,0.0,1.0,0.0,0.0,0.0,1,32,589.8081157596729
flat,supertech araville,sector 79,0.71,6061.0,1171.4238574492658,Super Built up area 1295(120.31 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2.0,2.0,3+,17.0,North,New Property,1295.0,,1250.0,0.0,0.0,0.0,0.0,1.0,1,53,585.7119287246329
house,independent,sector 3 phase 3 extension,1.0,6667.0,1500.0,Built Up area: 1500 (139.35 sq.m.),1.0,1.0,0,1.0,,Undefined,,1500.0,,0.0,0.0,0.0,0.0,0.0,1,0,1500.0
flat,m3m skycity,sector 65,3.0,16411.0,1828.042166839315,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,17.0,East,Under Construction,1828.0,,,0.0,0.0,0.0,0.0,0.0,1,99,609.3473889464384
flat,avl 36 gurgaon,sector 36a,0.75,7500.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 727 sq.ft. (67.54 sq.m.),2.0,2.0,2,5.0,North-East,Relatively New,1000.0,,727.0,0.0,0.0,0.0,0.0,0.0,1,26,500.0
house,tata primanti,sector 72,8.6,12286.0,7000.0,Built Up area: 7000 (650.32 sq.m.),4.0,5.0,3+,3.0,,Relatively New,,7000.0,,0.0,0.0,0.0,0.0,0.0,0,30,1750.0
flat,signature global park,sohna road,0.55,6690.0,822.1225710014947,Carpet area: 822 (76.37 sq.m.),2.0,2.0,3,3.0,East,Undefined,,,822.0,0.0,0.0,0.0,0.0,0.0,1,58,411.0612855007474
house,unitech uniworld resorts,sector 33,11.5,24573.0,4680.0,Plot area 520(434.79 sq.m.),5.0,6.0,3+,4.0,East,Relatively New,,4680.0,,0.0,1.0,0.0,0.0,0.0,1,84,936.0
flat,ss the leaf,sector 85,2.3,8179.0,2812.079716346742,Super Built up area 2812(261.24 sq.m.),4.0,4.0,3+,8.0,South,Relatively New,2812.0,,,0.0,1.0,0.0,0.0,0.0,1,21,703.0199290866855
flat,umang monsoon breeze,sector 78,0.69,5390.0,1280.1484230055655,Carpet area: 1280 (118.92 sq.m.),2.0,2.0,2,11.0,,Moderately Old,,,1280.0,0.0,0.0,0.0,0.0,0.0,1,60,640.0742115027828
flat,hcbs sports ville,sohna road,0.32,5517.0,580.0253761102048,Carpet area: 580 (53.88 sq.m.),2.0,2.0,1,7.0,,New Property,,,580.0,0.0,0.0,0.0,0.0,0.0,1,37,290.0126880551024
flat,the close north,sector 50,2.75,12500.0,2200.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,3.0,3,3.0,South-East,Moderately Old,2605.0,2400.0,2200.0,0.0,1.0,0.0,0.0,0.0,1,110,733.3333333333334
flat,eldeco accolade,sohna road,1.1,7549.0,1457.1466419393298,Super Built up area 1457(135.36 sq.m.),2.0,2.0,3+,17.0,,Relatively New,1457.0,,,1.0,0.0,0.0,0.0,1.0,0,7,728.5733209696649
flat,ats tourmaline,sector 109,1.4,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.),3.0,3.0,3+,5.0,East,Relatively New,1750.0,1466.0,,0.0,0.0,0.0,0.0,0.0,1,44,583.3333333333334
flat,central park flower valley,sector 33,1.55,11923.0,1300.0083871508848,Carpet area: 1300 (120.77 sq.m.),3.0,3.0,3+,7.0,North-East,New Property,,,1300.0,0.0,0.0,0.0,0.0,0.0,0,28,433.3361290502949
flat,dlf the skycourt,sector 86,1.5,7776.0,1929.012345679012,Super Built up area 1929(179.21 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1330 sq.ft. (123.56 sq.m.),3.0,3.0,1,15.0,South-East,Relatively New,1929.0,1550.0,1330.0,0.0,0.0,0.0,0.0,0.0,1,159,643.0041152263374
flat,emaar gurgaon greens,sector 102,1.45,8787.0,1650.16501650165,Super Built up area 1650(153.29 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,3,8.0,North-East,Relatively New,1650.0,1300.0,1100.0,0.0,1.0,0.0,0.0,0.0,1,49,550.05500550055
flat,bestech altura,sector 79,1.72,8000.0,2150.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,4.0,3+,5.0,North-East,Relatively New,2150.0,,1300.0,0.0,1.0,0.0,0.0,0.0,0,174,716.6666666666666
house,independent,sector 43,5.25,27132.0,1935.0,Plot area 215(179.77 sq.m.),4.0,4.0,2,2.0,,Old Property,,1935.0,,1.0,1.0,0.0,0.0,0.0,0,80,483.75
flat,shree kirpalu gi sector 52,sector 52,1.45,7631.0,1900.1441488664657,Super Built up area 1900(176.52 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3+,7.0,West,Relatively New,1900.0,1800.0,1700.0,0.0,0.0,0.0,0.0,1.0,0,108,633.3813829554886
flat,dlf regal gardens,sector 90,1.17,6708.0,1744.186046511628,Super Built up area 1744(162.02 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),3.0,3.0,3,15.0,North,Relatively New,1744.0,1630.0,1290.0,0.0,0.0,0.0,0.0,0.0,0,136,581.3953488372093
flat,vatika lifestyle homes,sector 83,1.15,8214.0,1400.0486973459947,Super Built up area 1832(170.2 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,1,7.0,South-West,Moderately Old,1832.0,,1400.0,0.0,0.0,0.0,0.0,0.0,0,95,466.68289911533157
flat,the close north,sector 50,3.0,11516.0,2605.071205279611,Super Built up area 2605(242.01 sq.m.),3.0,3.0,3+,14.0,North,Old Property,2605.0,,,0.0,1.0,0.0,0.0,0.0,0,121,868.357068426537
flat,m3m heights,sector 65,2.01,13500.0,1488.8888888888887,Super Built up area 1516(140.84 sq.m.)Carpet area: 1433 sq.ft. (133.13 sq.m.),2.0,2.0,3,8.0,North-East,New Property,1516.0,,1433.0,1.0,0.0,0.0,0.0,0.0,1,44,744.4444444444443
flat,bptp park generations,sector 37d,1.5,9868.0,1520.0648561005269,Super Built up area 1520(141.21 sq.m.),3.0,2.0,3+,17.0,North-East,Relatively New,1520.0,,,0.0,0.0,0.0,0.0,0.0,1,42,506.6882853668423
house,dlf alameda,sector 73,17.0,35109.0,4842.0,Plot area 4842(449.84 sq.m.)Built Up area: 9000 sq.ft. (836.13 sq.m.),5.0,8.0,3,3.0,North-West,Relatively New,,9000.0,,1.0,1.0,1.0,1.0,0.0,2,87,968.4
flat,godrej aria,sector 79,0.96,13296.0,722.0216606498195,Super Built up area 1351(125.51 sq.m.)Carpet area: 722 sq.ft. (67.08 sq.m.),2.0,2.0,3,8.0,North-East,Relatively New,1351.0,,722.0,0.0,0.0,0.0,0.0,0.0,1,49,361.01083032490976
flat,apna enclave,sector 3,0.55,5789.0,950.0777336327518,Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 744 sq.ft. (69.12 sq.m.),2.0,2.0,2,2.0,North-East,Old Property,950.0,900.0,744.0,0.0,0.0,0.0,0.0,0.0,1,66,475.0388668163759
house,independent,sector 28,11.75,41315.0,2844.0,Plot area 316(264.22 sq.m.),4.0,5.0,3+,4.0,East,Relatively New,,2844.0,,1.0,1.0,1.0,0.0,0.0,0,54,711.0
flat,dlf the ultima,sector 81,3.5,11686.0,2995.036796166353,Super Built up area 2995(278.24 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4.0,5.0,3+,7.0,North-East,Relatively New,2995.0,,2200.0,0.0,1.0,0.0,0.0,0.0,2,174,748.7591990415882
flat,shree vardhman flora,sector 90,0.64,4923.0,1300.0203128173878,Super Built up area 1300(120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2.0,2.0,3,6.0,East,Old Property,1300.0,,1100.0,1.0,0.0,0.0,0.0,0.0,1,103,650.0101564086939
flat,smart world orchard,sector 61,1.6,13913.0,1150.0035937612306,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,3.0,,Under Construction,,,1150.0,1.0,0.0,0.0,0.0,0.0,1,37,575.0017968806153
house,ninex city,sector 76,1.75,6250.0,2800.0,Carpet area: 2800 (260.13 sq.m.),4.0,4.0,0,14.0,,Undefined,,,2800.0,0.0,0.0,0.0,0.0,0.0,1,0,700.0
flat,emaar mgf emerald floors premier,sector 65,2.24,13575.0,1650.0920810313078,Carpet area: 1650 (153.29 sq.m.),3.0,3.0,3,2.0,North-West,Relatively New,,,1650.0,1.0,1.0,0.0,0.0,0.0,1,46,550.0306936771026
flat,indiabulls enigma,sector 110,3.25,9558.0,3400.292948315547,Super Built up area 3400(315.87 sq.m.),4.0,4.0,3,11.0,South,Relatively New,3400.0,,,0.0,1.0,0.0,0.0,1.0,1,125,850.0732370788868
flat,breez global hill view,sohna road,0.3,5403.0,555.247084952804,Super Built up area 655(60.85 sq.m.)Carpet area: 555 sq.ft. (51.56 sq.m.),2.0,2.0,2,6.0,North-East,New Property,655.0,,555.0,0.0,0.0,0.0,0.0,0.0,1,109,277.623542476402
flat,shri banke bihari society,sector 56,1.37,9133.0,1500.054746523596,Super Built up area 1500(139.35 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3+,2.0,North-East,Old Property,1500.0,1450.0,1400.0,0.0,0.0,0.0,0.0,1.0,1,174,500.0182488411986
flat,emaar gurgaon greens,sector 102,1.3,7878.0,1650.16501650165,Super Built up area 1650(153.29 sq.m.)Carpet area: 1155 sq.ft. (107.3 sq.m.),3.0,3.0,3,7.0,North-East,Relatively New,1650.0,,1155.0,0.0,1.0,0.0,0.0,0.0,1,93,550.05500550055
flat,bestech park view city,sector 48,1.8,10250.0,1756.0975609756097,Carpet area: 1756 (163.14 sq.m.),3.0,4.0,3,3.0,North-West,Moderately Old,,,1756.0,1.0,0.0,0.0,0.0,0.0,0,76,585.3658536585366
flat,oriental valley chs,sector 9a,1.5,9090.0,1650.16501650165,Carpet area: 1650 (153.29 sq.m.),4.0,3.0,3+,8.0,,Relatively New,,,1650.0,0.0,0.0,0.0,0.0,0.0,0,8,412.5412541254125
flat,tulip violet,sector 69,1.78,8855.0,2010.163749294184,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,10.0,North-East,Relatively New,2010.0,,,0.0,0.0,0.0,1.0,0.0,0,156,502.540937323546
flat,vatika india next,sector 82,0.8,6426.0,1244.9424214130097,Carpet area: 1245 (115.66 sq.m.),2.0,2.0,3,9.0,,Undefined,,,1245.0,0.0,0.0,0.0,0.0,0.0,1,0,622.4712107065048
flat,ss the coralwood,sector 84,1.05,6774.0,1550.044286979628,Super Built up area 1750(162.58 sq.m.)Built Up area: 1610 sq.ft. (149.57 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3,6.0,North-East,Relatively New,1750.0,1610.0,1550.0,0.0,0.0,0.0,0.0,1.0,1,129,516.6814289932094
flat,signature global solera,sector 107,0.3,6134.0,489.0772742093251,Super Built up area 602(55.93 sq.m.)Carpet area: 489 sq.ft. (45.43 sq.m.),2.0,2.0,1,5.0,East,Relatively New,602.0,,489.0,0.0,0.0,0.0,0.0,0.0,1,57,244.53863710466254
flat,signature global grand iva,sector 103,0.23,6527.0,352.3824115213728,Carpet area: 360 (33.45 sq.m.),1.0,1.0,1,4.0,North-East,Relatively New,,,360.0,0.0,0.0,0.0,0.0,0.0,1,23,352.3824115213728
flat,parsvnath exotica,sector 53,5.0,17241.0,2900.063801403631,Carpet area: 2900 (269.42 sq.m.),3.0,4.0,3,7.0,,Old Property,,,2900.0,0.0,1.0,0.0,0.0,0.0,0,24,966.6879338012103
flat,ansal housing highland park,sector 103,1.25,6443.0,1940.090020176936,Super Built up area 1940(180.23 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),3.0,3.0,3+,2.0,North-East,New Property,1940.0,,1056.0,0.0,0.0,0.0,1.0,0.0,1,105,646.6966733923119
house,international city by sobha phase 2,sector 109,7.0,11240.0,6228.0,Plot area 692(578.6 sq.m.),5.0,5.0,3+,2.0,South,Relatively New,,6228.0,,0.0,1.0,0.0,0.0,0.0,1,129,1245.6
house,spaze privy,sector 72,3.09,6981.0,4426.0,Built Up area: 3653 (339.37 sq.m.)Carpet area: 2922 sq.ft. (271.46 sq.m.),5.0,5.0,3+,14.0,East,Relatively New,,3653.0,2922.0,0.0,1.0,0.0,0.0,0.0,0,33,885.2
flat,sidhartha ncr one phase,sector 95,0.55,4867.0,1130.0595849599342,Carpet area: 1130 (104.98 sq.m.),2.0,2.0,2,14.0,,New Property,,,1130.0,1.0,0.0,0.0,0.0,0.0,1,90,565.0297924799671
house,independent,sector 37d,2.5,13158.0,1900.0,Plot area 1900(176.52 sq.m.),5.0,5.0,3+,2.0,,Relatively New,,1900.0,,0.0,0.0,0.0,0.0,0.0,1,0,380.0
flat,signature global park,sohna road,0.52,6326.0,822.0044261776794,Carpet area: 822 (76.37 sq.m.),2.0,2.0,2,3.0,North-West,Relatively New,,,822.0,0.0,0.0,0.0,1.0,0.0,1,161,411.0022130888397
flat,ireo the grand arch,sector 58,2.2,13480.0,1632.047477744807,Super Built up area 1632(151.62 sq.m.)Built Up area: 1432 sq.ft. (133.04 sq.m.)Carpet area: 1232 sq.ft. (114.46 sq.m.),2.0,2.0,1,5.0,North-East,Relatively New,1632.0,1432.0,1232.0,1.0,0.0,0.0,0.0,0.0,0,94,816.0237388724036
house,independent,sector 67,3.0,11905.0,2520.0,Carpet area: 2520 (234.12 sq.m.),4.0,4.0,0,3.0,North-East,Undefined,,,2520.0,0.0,0.0,0.0,0.0,0.0,1,0,630.0
flat,tulip violet,sector 69,1.43,8886.0,1609.273013729462,Super Built up area 1608(149.39 sq.m.)Carpet area: 1039 sq.ft. (96.53 sq.m.),3.0,3.0,2,1.0,South-West,Relatively New,1608.0,,1039.0,0.0,0.0,0.0,1.0,0.0,1,86,536.4243379098207
flat,ramsons kshitij,sector 95,0.32,4500.0,711.1111111111111,Super Built up area 700(65.03 sq.m.)Carpet area: 443.32 sq.ft. (41.19 sq.m.),2.0,2.0,1,8.0,,Relatively New,700.0,,443.32,0.0,0.0,0.0,0.0,1.0,2,28,355.55555555555554
flat,dlf the primus,sector 82a,3.5,13430.0,2606.1057334326138,Carpet area: 2606 (242.11 sq.m.),5.0,5.0,3+,14.0,North-East,Relatively New,,,2606.0,1.0,0.0,0.0,0.0,0.0,2,49,521.2211466865227
flat,citizen apartment,sector 51,3.55,6826.0,5200.703193671257,Built Up area: 5200 (483.1 sq.m.)Carpet area: 4700 sq.ft. (436.64 sq.m.),5.0,6.0,3+,11.0,North,Moderately Old,,5200.0,4700.0,1.0,1.0,1.0,1.0,0.0,0,157,1040.1406387342515
flat,bptp terra,sector 37d,1.65,8790.0,1877.133105802048,Super Built up area 1877(174.38 sq.m.),3.0,3.0,2,15.0,East,Relatively New,1877.0,,,0.0,0.0,0.0,0.0,0.0,1,116,625.7110352673493
house,independent,sector 8,0.82,9111.0,900.0,Plot area 100(83.61 sq.m.),2.0,3.0,3,2.0,North,Moderately Old,,900.0,,0.0,0.0,0.0,0.0,0.0,1,12,450.0
flat,pivotal devaan,sector 84,0.34,5831.0,583.0903790087465,Super Built up area 583(54.16 sq.m.)Carpet area: 484 sq.ft. (44.97 sq.m.),2.0,2.0,1,3.0,East,Relatively New,583.0,,484.0,0.0,0.0,1.0,0.0,0.0,1,75,291.54518950437324
flat,m3m woodshire,sector 107,0.9,6590.0,1365.7056145675265,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,10.0,,Relatively New,1366.0,,,0.0,0.0,0.0,0.0,1.0,0,49,682.8528072837632
flat,indiabulls centrum park,sector 103,1.34,7486.0,1790.008014961261,Super Built up area 1790(166.3 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3.0,3+,13.0,South-East,Relatively New,1790.0,,1350.0,1.0,0.0,0.0,0.0,0.0,1,93,596.6693383204204
flat,emaar mgf emerald floors premier,sector 65,2.7,16363.0,1650.064169162134,Carpet area: 1650 (153.29 sq.m.),3.0,3.0,3,5.0,North-West,Relatively New,,,1650.0,0.0,1.0,1.0,0.0,0.0,0,108,550.0213897207113
house,independent,sector 25,4.35,32222.0,1350.0,Plot area 150(125.42 sq.m.),5.0,4.0,3,3.0,North,Old Property,,1350.0,,0.0,1.0,0.0,0.0,0.0,1,49,270.0
flat,paras dews,sector 106,1.28,7272.0,1760.17601760176,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,3+,24.0,North-West,Relatively New,1760.0,1186.0,1130.0,0.0,1.0,0.0,0.0,0.0,1,49,586.7253392005866
flat,ats tourmaline,sector 109,2.1,8123.0,2585.251754277976,Super Built up area 2585(240.15 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.),3.0,4.0,3+,11.0,South-East,Relatively New,2585.0,2100.0,,0.0,1.0,0.0,0.0,0.0,0,165,861.7505847593253
flat,satya element one,sector 49,0.94,14009.0,670.9972160753802,Carpet area: 671 (62.34 sq.m.),1.0,2.0,2,2.0,East,Undefined,,,671.0,0.0,0.0,0.0,0.0,0.0,1,0,670.9972160753802
flat,godrej,sector 79,1.91,8511.0,2244.154623428504,Super Built up area 2244(208.47 sq.m.),3.0,4.0,3+,7.0,North-East,Relatively New,2244.0,,,0.0,1.0,0.0,0.0,0.0,1,158,748.0515411428346
house,vatika india next,sector 82,7.0,21605.0,3240.0,Plot area 360(33.45 sq.m.)Built Up area: 3900 sq.ft. (362.32 sq.m.)Carpet area: 3743 sq.ft. (347.74 sq.m.),4.0,4.0,3+,3.0,North-East,Relatively New,,3900.0,3743.0,0.0,1.0,0.0,0.0,0.0,2,105,810.0
flat,vatika city,sector 49,1.69,8622.0,1960.102064486198,Carpet area: 1960 (182.09 sq.m.),3.0,3.0,3,3.0,North,Moderately Old,,,1960.0,0.0,0.0,0.0,1.0,0.0,1,136,653.3673548287327
flat,smart world orchard,sector 61,1.6,13913.0,1150.0035937612306,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,4.0,,Under Construction,,,1150.0,0.0,0.0,0.0,0.0,0.0,1,16,575.0017968806153
flat,smart world gems,sector 89,1.05,9519.0,1103.057043807123,Built Up area: 1103 (102.47 sq.m.),2.0,2.0,2,4.0,,Under Construction,,1103.0,,1.0,0.0,0.0,0.0,1.0,1,38,551.5285219035615
house,dlf city phase 1,sector 26,5.5,30556.0,1800.0,Plot area 200(167.23 sq.m.),4.0,4.0,3+,2.0,East,Moderately Old,,1800.0,,0.0,0.0,1.0,1.0,0.0,1,49,450.0
flat,trisara our homes 3,sohna road,0.4,6561.0,609.6631611034903,Carpet area: 602 (55.93 sq.m.),2.0,2.0,1,0.0,South,New Property,,,602.0,0.0,0.0,0.0,0.0,0.0,0,90,304.83158055174516
flat,emaar mgf emerald floors premier,sector 65,3.0,15189.0,1975.1135690302192,Super Built up area 1975(183.48 sq.m.),4.0,4.0,3+,2.0,South-East,Relatively New,1975.0,,,0.0,1.0,0.0,0.0,0.0,1,87,493.7783922575548
flat,microtek greenburg,sector 86,1.25,8445.0,1480.1657785671996,Super Built up area 1480(137.5 sq.m.),2.0,2.0,3,13.0,West,Moderately Old,1480.0,,,1.0,0.0,0.0,0.0,0.0,1,6,740.0828892835998
house,independent,sector 17,3.5,24306.0,1440.0,Built Up area: 160 (14.86 sq.m.),2.0,6.0,3+,3.0,North-West,Undefined,,160.0,,0.0,0.0,0.0,0.0,0.0,1,0,720.0
house,eros rosewood villas,sector 49,2.75,19841.0,1386.0,Plot area 154(14.31 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3.0,3.0,1,2.0,North-West,Old Property,,,1650.0,0.0,0.0,0.0,0.0,1.0,0,80,462.0
flat,godrej nature plus,sector 33,1.67,10500.0,1590.4761904761904,Carpet area: 1671 (155.24 sq.m.),3.0,2.0,2,18.0,,Under Construction,,,1671.0,0.0,0.0,0.0,0.0,0.0,1,67,530.1587301587301
flat,adani m2k oyster grande,sector 102,2.35,8468.0,2775.1535191308453,Super Built up area 2598(241.36 sq.m.),3.0,3.0,3,14.0,East,Relatively New,2598.0,,,1.0,1.0,0.0,0.0,0.0,0,165,925.0511730436151
house,independent,sector 57,3.15,20349.0,1548.0,Plot area 172(143.81 sq.m.),5.0,4.0,3+,2.0,North-East,Moderately Old,,1548.0,,0.0,0.0,1.0,0.0,0.0,0,60,309.6
flat,signature global synera,sector 81,0.31,7434.0,417.0029593758408,Super Built up area 417(38.74 sq.m.)Carpet area: 320 sq.ft. (29.73 sq.m.),1.0,1.0,1,13.0,North,Relatively New,417.0,,320.0,0.0,0.0,0.0,0.0,0.0,2,123,417.0029593758408
flat,pareena mi casa,sector 68,1.15,9236.0,1245.12776093547,Super Built up area 1245(115.66 sq.m.),2.0,2.0,3,8.0,East,New Property,1245.0,,,0.0,0.0,0.0,0.0,0.0,1,49,622.563880467735
flat,sare crescent parc,sector 92,1.0,5128.0,1950.0780031201248,Carpet area: 1950 (181.16 sq.m.),4.0,3.0,2,1.0,East,Relatively New,,,1950.0,0.0,0.0,0.0,0.0,0.0,1,49,487.5195007800312
house,iffco nagar and 17b rwa,sector 17,2.98,20566.0,1449.0,Plot area 161(134.62 sq.m.),2.0,6.0,3+,3.0,East,Relatively New,,1449.0,,1.0,0.0,0.0,1.0,0.0,1,78,724.5
